CustomerID,total_orders,total_spend,last_purchase,first_purchase,recency_days,avg_spend_per_order,customer_lifetime_days,purchase_frequency,cluster,segment
17496.0,1,271.05,2010-12-16 08:39:00,2010-12-16 08:39:00,359,271.05,0,1.0,2,0
17498.0,1,272.21999999999997,2011-09-25 12:25:00,2011-09-25 12:25:00,76,272.21999999999997,0,1.0,2,0
17499.0,1,622.88,2011-02-23 09:14:00,2011-02-23 09:14:00,290,622.88,0,1.0,2,0
17500.0,3,1138.0,2011-11-22 14:25:00,2011-11-10 09:08:00,17,379.3333333333333,12,0.23076923076923078,2,0
17501.0,2,288.6,2011-05-03 09:47:00,2011-05-03 09:46:00,221,144.3,0,2.0,2,0
17502.0,4,689.1,2011-11-30 13:13:00,2011-11-10 16:39:00,9,172.275,19,0.2,2,0
17503.0,2,558.96,2011-12-07 09:18:00,2011-11-01 11:12:00,3,279.48,35,0.05555555555555555,2,0
17504.0,9,2997.03,2011-05-17 12:59:00,2011-01-21 11:09:00,206,333.00333333333333,116,0.07692307692307693,1,1
17505.0,2,1145.8400000000001,2011-07-01 12:50:00,2011-05-18 09:01:00,162,572.9200000000001,44,0.044444444444444446,2,0
17506.0,1,302.2,2011-09-25 11:39:00,2011-09-25 11:39:00,76,302.2,0,1.0,2,0
17507.0,2,605.58,2011-03-23 11:48:00,2011-02-03 18:08:00,262,302.79,47,0.041666666666666664,2,0
17508.0,1,387.31,2011-03-04 08:10:00,2011-03-04 08:10:00,281,387.31,0,1.0,2,0
17509.0,8,6115.14,2011-10-13 10:26:00,2011-10-07 13:14:00,58,764.3925,5,1.3333333333333333,1,1
17510.0,1,308.48,2011-11-15 10:00:00,2011-11-15 10:00:00,25,308.48,0,1.0,2,0
17512.0,10,2924.9900000000002,2011-11-11 12:11:00,2011-02-11 12:22:00,29,292.499,272,0.03663003663003663,1,1
17513.0,1,513.2,2011-09-28 16:42:00,2011-09-28 16:42:00,72,513.2,0,1.0,2,0
17514.0,1,208.65,2011-08-03 15:45:00,2011-08-03 15:45:00,128,208.65,0,1.0,2,0
17515.0,4,639.02,2011-11-08 14:04:00,2011-01-25 14:33:00,31,159.755,286,0.013937282229965157,2,0
17516.0,5,768.08,2011-11-24 16:51:00,2011-02-27 12:41:00,15,153.616,270,0.01845018450184502,2,0
17517.0,1,153.94,2011-02-04 11:48:00,2011-02-04 11:48:00,309,153.94,0,1.0,2,0
17519.0,6,1844.02,2011-11-22 16:43:00,2010-12-06 15:18:00,17,307.33666666666664,351,0.017045454545454544,1,1
17520.0,1,546.81,2011-10-17 12:04:00,2011-10-17 12:04:00,54,546.81,0,1.0,2,0
17521.0,3,723.21,2011-11-10 11:22:00,2011-05-24 15:14:00,30,241.07000000000002,169,0.01764705882352941,2,0
17522.0,5,1070.71,2011-12-08 12:31:00,2011-05-05 16:31:00,2,214.142,216,0.02304147465437788,2,0
17523.0,4,652.74,2011-11-28 13:20:00,2011-11-20 13:40:00,11,163.185,7,0.5,2,0
17524.0,1,145.0,2010-12-13 14:32:00,2010-12-13 14:32:00,361,145.0,0,1.0,2,0
17525.0,1,422.7,2010-12-15 12:05:00,2010-12-15 12:05:00,360,422.7,0,1.0,2,0
17526.0,4,1195.8999999999999,2011-12-05 11:05:00,2010-12-09 12:20:00,5,298.97499999999997,360,0.0110803324099723,1,1
17527.0,4,939.37,2011-10-17 12:32:00,2011-05-05 13:43:00,54,234.8425,164,0.024242424242424242,2,0
17528.0,8,3628.5,2011-12-08 13:27:00,2011-09-29 13:04:00,1,453.5625,70,0.11267605633802817,1,1
17530.0,10,2385.0,2011-12-08 18:42:00,2010-12-09 20:01:00,1,238.5,363,0.027472527472527472,1,1
17531.0,1,296.7,2011-06-02 19:17:00,2011-06-02 19:17:00,190,296.7,0,1.0,2,0
17534.0,1,223.36,2011-10-17 12:47:00,2011-10-17 12:47:00,54,223.36,0,1.0,2,0
17535.0,1,164.4,2011-03-04 15:20:00,2011-03-04 15:20:00,280,164.4,0,1.0,2,0
17536.0,1,76.5,2011-06-15 13:23:00,2011-06-15 13:23:00,177,76.5,0,1.0,2,0
17537.0,2,897.62,2011-11-10 10:56:00,2011-02-09 13:37:00,30,448.81,273,0.0072992700729927005,2,0
17538.0,1,98.42,2011-11-14 12:12:00,2011-11-14 12:12:00,26,98.42,0,1.0,2,0
17540.0,2,578.9,2011-11-15 11:56:00,2011-01-27 14:35:00,25,289.45,291,0.00684931506849315,2,0
17542.0,1,170.75,2011-03-15 11:45:00,2011-03-15 11:45:00,270,170.75,0,1.0,2,0
17548.0,1,103.3,2011-04-20 12:01:00,2011-04-20 12:01:00,234,103.3,0,1.0,2,0
17549.0,2,148.86,2011-11-16 09:59:00,2011-10-19 10:05:00,24,74.43,27,0.07142857142857142,2,0
17550.0,3,267.16,2011-05-26 14:09:00,2011-04-10 15:19:00,197,89.05333333333334,45,0.06521739130434782,2,0
17551.0,1,306.84,2010-12-15 14:12:00,2010-12-15 14:12:00,359,306.84,0,1.0,2,0
17552.0,4,930.41,2011-10-10 17:00:00,2010-12-02 18:45:00,60,232.6025,311,0.01282051282051282,2,0
17553.0,1,1487.6,2011-08-02 10:00:00,2011-08-02 10:00:00,130,1487.6,0,1.0,1,1
17554.0,5,1952.45,2011-12-08 14:15:00,2011-07-14 20:01:00,1,390.49,146,0.034013605442176874,1,1
17555.0,2,483.26,2011-11-20 12:22:00,2011-01-09 12:31:00,20,241.63,314,0.006349206349206349,2,0
17556.0,1,157.9,2011-05-18 10:48:00,2011-05-18 10:48:00,206,157.9,0,1.0,2,0
17557.0,3,541.46,2011-11-25 12:57:00,2011-09-19 14:23:00,14,180.48666666666668,66,0.04477611940298507,2,0
17560.0,4,854.95,2011-09-06 09:18:00,2011-02-02 11:14:00,95,213.7375,215,0.018518518518518517,2,0
17561.0,1,167.62,2011-11-20 12:53:00,2011-11-20 12:53:00,19,167.62,0,1.0,2,0
17562.0,7,1122.38,2011-11-25 14:21:00,2011-06-19 13:06:00,14,160.34,159,0.04375,1,1
17564.0,3,454.01,2011-11-15 13:27:00,2011-09-20 14:00:00,24,151.33666666666667,55,0.05357142857142857,2,0
17566.0,2,901.21,2011-12-01 19:54:00,2011-11-14 13:42:00,8,450.605,17,0.1111111111111111,2,0
17567.0,8,4331.48,2011-12-02 15:48:00,2010-12-02 15:18:00,7,541.435,365,0.02185792349726776,1,1
17569.0,1,344.14,2011-01-11 14:15:00,2011-01-11 14:15:00,332,344.14,0,1.0,2,0
17571.0,4,1498.51,2011-10-20 15:57:00,2011-02-14 15:15:00,50,374.6275,248,0.01606425702811245,1,1
17572.0,4,226.75000000000003,2011-09-29 17:53:00,2010-12-01 12:51:00,71,56.68750000000001,302,0.013201320132013201,2,0
17573.0,3,380.6,2011-11-10 13:01:00,2011-09-07 10:36:00,29,126.86666666666667,64,0.046153846153846156,2,0
17574.0,1,185.65,2011-04-11 09:47:00,2011-04-11 09:47:00,243,185.65,0,1.0,2,0
17576.0,19,3622.68,2011-12-01 17:56:00,2010-12-09 16:57:00,8,190.66736842105263,357,0.05307262569832402,1,1
17578.0,1,143.45999999999998,2011-05-05 18:38:00,2011-05-05 18:38:00,218,143.45999999999998,0,1.0,2,0
17579.0,3,448.90000000000003,2011-12-05 12:28:00,2011-06-13 14:12:00,5,149.63333333333335,174,0.017142857142857144,2,0
17580.0,3,215.72,2011-04-01 12:41:00,2010-12-16 15:27:00,253,71.90666666666667,105,0.02830188679245283,2,0
17581.0,25,11045.04,2011-12-09 12:21:00,2010-12-02 14:47:00,1,441.8016,371,0.06720430107526881,0,2
17582.0,1,175.27,2011-04-17 13:18:00,2011-04-17 13:18:00,236,175.27,0,1.0,2,0
17584.0,2,1242.3,2011-12-02 17:12:00,2011-08-04 14:12:00,7,621.15,120,0.01652892561983471,2,0
17585.0,4,1133.07,2011-08-22 13:30:00,2011-01-05 15:09:00,109,283.2675,228,0.017467248908296942,2,0
17588.0,3,1240.2,2011-08-31 13:37:00,2011-04-21 10:31:00,100,413.40000000000003,132,0.022556390977443608,2,0
17589.0,4,2404.17,2011-10-10 16:58:00,2011-04-13 13:47:00,60,601.0425,180,0.022099447513812154,1,1
17590.0,3,1479.22,2011-12-07 12:55:00,2011-10-30 14:05:00,2,493.0733333333333,37,0.07894736842105263,2,0
17591.0,7,2225.9700000000003,2011-09-27 13:42:00,2010-12-07 15:39:00,73,317.9957142857143,293,0.023809523809523808,1,1
17593.0,5,3927.34,2011-12-06 10:30:00,2010-12-22 10:29:00,4,785.4680000000001,349,0.014285714285714285,1,1
17594.0,2,993.1800000000001,2011-09-15 16:34:00,2011-03-30 10:32:00,85,496.59000000000003,169,0.011764705882352941,2,0
17595.0,2,388.79,2011-11-27 16:08:00,2011-11-02 16:19:00,12,194.395,24,0.08,2,0
17596.0,7,2827.93,2011-11-16 14:11:00,2010-12-06 12:34:00,23,403.98999999999995,345,0.02023121387283237,1,1
17597.0,1,2044.3700000000001,2011-05-10 11:54:00,2011-05-10 11:54:00,214,2044.3700000000001,0,1.0,1,1
17600.0,1,161.67000000000002,2011-11-22 09:43:00,2011-11-22 09:43:00,18,161.67000000000002,0,1.0,2,0
17601.0,1,116.00999999999999,2011-04-14 18:02:00,2011-04-14 18:02:00,239,116.00999999999999,0,1.0,2,0
17602.0,6,5102.97,2011-12-07 13:53:00,2011-01-19 16:18:00,2,850.495,321,0.018633540372670808,1,1
17603.0,1,394.72,2011-09-22 14:18:00,2011-09-22 14:18:00,78,394.72,0,1.0,2,0
17604.0,2,309.36,2011-05-06 13:43:00,2011-01-31 15:09:00,217,154.68,94,0.021052631578947368,2,0
17608.0,2,193.42,2011-11-06 13:06:00,2011-11-06 13:00:00,33,96.71,0,2.0,2,0
17609.0,5,1112.22,2011-10-30 12:28:00,2011-01-16 16:23:00,41,222.44400000000002,286,0.017421602787456445,2,0
17611.0,15,3984.22,2011-12-02 13:29:00,2010-12-13 13:52:00,7,265.61466666666666,353,0.0423728813559322,1,1
17612.0,6,2048.45,2011-10-17 14:59:00,2011-02-15 10:40:00,53,341.4083333333333,244,0.024489795918367346,1,1
17613.0,14,4559.150000000001,2011-11-17 10:51:00,2011-02-07 11:20:00,23,325.65357142857147,282,0.04946996466431095,1,1
17614.0,1,390.07,2011-10-13 16:01:00,2011-10-13 16:01:00,57,390.07,0,1.0,2,0
17615.0,3,329.6,2011-08-01 14:06:00,2011-05-01 15:33:00,130,109.86666666666667,91,0.03260869565217391,2,0
17616.0,3,571.1999999999999,2011-06-19 10:11:00,2010-12-07 10:04:00,174,190.39999999999998,194,0.015384615384615385,2,0
17618.0,3,971.58,2011-12-04 11:50:00,2010-12-12 16:05:00,6,323.86,356,0.008403361344537815,2,0
17619.0,1,218.52,2011-01-31 14:18:00,2011-01-31 14:18:00,312,218.52,0,1.0,2,0
17620.0,1,81.44,2011-10-11 12:08:00,2011-10-11 12:08:00,60,81.44,0,1.0,2,0
17621.0,3,1379.9,2011-11-18 17:11:00,2010-12-20 13:31:00,21,459.9666666666667,333,0.008982035928143712,1,1
17623.0,1,527.05,2011-11-07 11:32:00,2011-11-07 11:32:00,33,527.05,0,1.0,2,0
17624.0,2,843.48,2011-11-25 10:52:00,2011-05-05 17:59:00,15,421.74,203,0.00980392156862745,2,0
17625.0,4,2047.0,2011-11-21 13:36:00,2011-03-27 12:21:00,18,511.75,239,0.016666666666666666,1,1
17628.0,1,75.75,2011-09-19 15:21:00,2011-09-19 15:21:00,81,75.75,0,1.0,2,0
17629.0,8,1814.1200000000001,2011-12-04 10:56:00,2010-12-15 09:58:00,6,226.76500000000001,354,0.022535211267605635,1,1
17630.0,2,503.6,2011-06-23 11:58:00,2011-04-21 14:03:00,170,251.8,62,0.031746031746031744,2,0
17631.0,3,528.33,2011-12-08 09:47:00,2011-04-21 13:22:00,2,176.11,230,0.012987012987012988,2,0
17633.0,4,1324.84,2011-11-08 13:25:00,2011-08-11 15:43:00,31,331.21,88,0.0449438202247191,2,0
17634.0,9,2361.9700000000003,2011-11-03 13:09:00,2011-01-06 12:45:00,36,262.4411111111111,301,0.029801324503311258,1,1
17636.0,1,285.56,2011-11-20 14:40:00,2011-11-20 14:40:00,19,285.56,0,1.0,2,0
17637.0,2,547.0600000000001,2011-11-08 12:51:00,2011-08-16 13:25:00,31,273.53000000000003,83,0.023809523809523808,2,0
17639.0,1,108.5,2011-03-08 15:22:00,2011-03-08 15:22:00,276,108.5,0,1.0,2,0
17640.0,1,621.66,2011-09-14 09:13:00,2011-09-14 09:13:00,87,621.66,0,1.0,2,0
17642.0,2,712.29,2011-08-12 09:11:00,2011-06-16 12:55:00,120,356.145,56,0.03508771929824561,2,0
17643.0,1,101.55,2010-12-01 14:38:00,2010-12-01 14:38:00,373,101.55,0,1.0,2,0
17644.0,11,2895.64,2011-12-08 13:43:00,2011-03-24 09:44:00,1,263.24,259,0.04230769230769231,1,1
17646.0,3,1008.39,2011-05-04 13:17:00,2010-12-09 14:28:00,219,336.13,145,0.02054794520547945,2,0
17647.0,1,133.06,2011-10-05 15:38:00,2011-10-05 15:38:00,65,133.06,0,1.0,2,0
17648.0,4,1797.5,2011-10-10 09:41:00,2011-04-04 10:29:00,61,449.375,188,0.021164021164021163,1,1
17649.0,1,868.49,2011-07-24 15:53:00,2011-07-24 15:53:00,138,868.49,0,1.0,2,0
17650.0,1,166.07999999999998,2011-11-18 14:52:00,2011-11-18 14:52:00,21,166.07999999999998,0,1.0,2,0
17651.0,10,3945.0,2011-11-28 10:29:00,2011-06-15 15:57:00,12,394.5,165,0.060240963855421686,1,1
17652.0,12,4867.72,2011-11-14 12:55:00,2011-03-03 14:05:00,25,405.6433333333334,255,0.046875,1,1
17653.0,4,1207.56,2011-11-03 12:46:00,2011-08-11 15:24:00,37,301.89,83,0.047619047619047616,2,0
17654.0,1,117.55,2011-03-07 13:17:00,2011-03-07 13:17:00,277,117.55,0,1.0,2,0
17655.0,7,2638.94,2011-11-29 11:34:00,2010-12-08 16:45:00,11,376.99142857142857,355,0.019662921348314606,1,1
17656.0,5,1674.69,2011-09-27 13:04:00,2011-08-03 10:45:00,73,334.938,55,0.08928571428571429,1,1
17658.0,2,595.42,2011-11-14 12:07:00,2011-05-12 15:23:00,26,297.71,185,0.010752688172043012,2,0
17659.0,12,2999.46,2011-11-22 13:29:00,2010-12-02 16:46:00,17,249.955,354,0.03380281690140845,1,1
17660.0,1,196.0,2011-07-21 13:37:00,2011-07-21 13:37:00,141,196.0,0,1.0,2,0
17663.0,7,1802.91,2011-11-14 08:56:00,2011-02-25 14:11:00,26,257.55857142857144,261,0.026717557251908396,1,1
17664.0,2,604.64,2011-11-21 11:29:00,2011-05-11 14:17:00,19,302.32,193,0.010309278350515464,2,0
17666.0,2,728.16,2011-12-06 09:06:00,2011-10-05 11:06:00,4,364.08,61,0.03225806451612903,2,0
17667.0,5,2055.51,2011-10-04 14:32:00,2011-02-14 09:24:00,66,411.10200000000003,232,0.02145922746781116,1,1
17668.0,2,347.75,2011-12-08 13:25:00,2011-11-01 14:45:00,1,173.875,36,0.05405405405405406,2,0
17669.0,7,3406.7200000000003,2011-10-28 08:53:00,2011-04-04 10:11:00,43,486.67428571428576,206,0.033816425120772944,1,1
17670.0,1,205.7,2011-04-26 09:12:00,2011-04-26 09:12:00,228,205.7,0,1.0,2,0
17671.0,4,1572.71,2011-11-24 12:21:00,2010-12-09 14:27:00,16,393.1775,349,0.011428571428571429,1,1
17672.0,2,3178.17,2011-10-20 14:18:00,2011-02-03 13:29:00,50,1589.085,259,0.007692307692307693,1,1
17673.0,6,1629.12,2011-12-08 12:50:00,2011-01-23 15:16:00,2,271.52,318,0.018808777429467086,1,1
17674.0,2,551.04,2011-09-26 13:35:00,2010-12-06 10:20:00,74,275.52,294,0.006779661016949152,2,0
17676.0,6,1387.68,2011-12-05 15:16:00,2010-12-08 13:49:00,4,231.28,362,0.01652892561983471,1,1
17678.0,1,298.11,2011-03-21 11:52:00,2011-03-21 11:52:00,264,298.11,0,1.0,2,0
17679.0,2,1992.1100000000001,2011-10-18 07:43:00,2011-09-15 10:35:00,53,996.0550000000001,32,0.06060606060606061,1,1
17680.0,1,184.4,2011-11-16 12:42:00,2011-11-16 12:42:00,24,184.4,0,1.0,2,0
17682.0,6,2474.33,2011-11-29 15:59:00,2010-12-06 13:35:00,10,412.3883333333333,358,0.016713091922005572,1,1
17684.0,1,239.41,2011-10-27 11:10:00,2011-10-27 11:10:00,44,239.41,0,1.0,2,0
17685.0,7,3191.53,2011-11-23 11:36:00,2010-12-02 14:42:00,17,455.9328571428572,355,0.019662921348314606,1,1
17686.0,7,5739.46,2011-12-02 15:39:00,2011-02-10 10:18:00,7,819.9228571428572,295,0.02364864864864865,1,1
17690.0,15,4757.95,2011-11-09 15:17:00,2010-12-01 16:15:00,30,317.19666666666666,342,0.043731778425655975,1,1
17691.0,2,290.40000000000003,2010-12-16 17:20:00,2010-12-06 11:10:00,358,145.20000000000002,10,0.18181818181818182,2,0
17692.0,4,740.94,2011-08-04 14:01:00,2010-12-15 13:37:00,127,185.235,232,0.017167381974248927,2,0
17693.0,1,200.47,2011-07-25 15:48:00,2011-07-25 15:48:00,137,200.47,0,1.0,2,0
17694.0,1,283.12,2011-07-21 12:00:00,2011-07-21 12:00:00,142,283.12,0,1.0,2,0
17695.0,2,765.34,2011-07-31 10:40:00,2011-06-21 12:35:00,132,382.67,39,0.05,2,0
17696.0,8,2285.71,2011-11-01 13:43:00,2010-12-10 09:51:00,38,285.71375,326,0.024464831804281346,1,1
17697.0,1,338.95,2011-04-17 15:40:00,2011-04-17 15:40:00,236,338.95,0,1.0,2,0
17698.0,1,154.95,2011-03-24 11:34:00,2011-03-24 11:34:00,261,154.95,0,1.0,2,0
17700.0,4,2534.64,2011-11-23 11:51:00,2011-03-03 16:34:00,17,633.66,264,0.01509433962264151,1,1
17701.0,1,417.95,2011-04-01 12:25:00,2011-04-01 12:25:00,253,417.95,0,1.0,2,0
17702.0,4,1824.37,2011-11-09 16:03:00,2011-05-17 16:23:00,30,456.0925,175,0.022727272727272728,1,1
17703.0,3,798.74,2011-11-04 15:51:00,2011-07-24 13:30:00,35,266.24666666666667,103,0.028846153846153848,2,0
17704.0,2,885.19,2011-06-24 09:40:00,2011-04-14 09:28:00,169,442.595,71,0.027777777777777776,2,0
17705.0,9,1823.52,2011-12-06 13:45:00,2011-02-11 10:57:00,3,202.61333333333334,298,0.030100334448160536,1,1
17706.0,17,10504.49,2011-12-05 13:34:00,2010-12-08 11:02:00,4,617.9111764705882,362,0.046831955922865015,0,2
17707.0,2,152.4,2011-06-07 15:03:00,2011-01-07 13:30:00,185,76.2,151,0.013157894736842105,2,0
17708.0,2,267.08,2011-06-05 10:12:00,2011-01-19 10:09:00,188,133.54,137,0.014492753623188406,2,0
17709.0,1,137.45,2011-06-23 11:55:00,2011-06-23 11:55:00,170,137.45,0,1.0,2,0
17711.0,2,385.1,2011-11-29 11:40:00,2011-02-23 11:32:00,11,192.55,279,0.007142857142857143,2,0
17712.0,1,522.91,2011-10-26 12:28:00,2011-10-26 12:28:00,45,522.91,0,1.0,2,0
17714.0,1,153.0,2011-01-23 10:32:00,2011-01-23 10:32:00,321,153.0,0,1.0,2,0
17715.0,1,326.4,2011-05-23 12:32:00,2011-05-23 12:32:00,201,326.4,0,1.0,2,0
17716.0,11,5655.99,2011-11-17 12:00:00,2011-03-17 10:38:00,23,514.180909090909,245,0.044715447154471545,1,1
17718.0,1,139.35,2011-04-21 13:39:00,2011-04-21 13:39:00,232,139.35,0,1.0,2,0
17719.0,15,5396.04,2011-11-02 10:36:00,2011-03-29 11:29:00,38,359.736,217,0.06880733944954129,1,1
17720.0,4,1195.94,2011-11-13 15:04:00,2010-12-07 10:43:00,26,298.985,341,0.011695906432748537,2,0
17722.0,4,2424.04,2011-09-04 15:22:00,2010-12-08 12:41:00,96,606.01,270,0.014760147601476014,1,1
17723.0,6,3276.4000000000005,2011-08-04 18:37:00,2011-05-09 14:44:00,127,546.0666666666667,87,0.06818181818181818,1,1
17724.0,3,1033.0,2011-09-29 15:26:00,2011-07-24 13:26:00,71,344.3333333333333,67,0.04411764705882353,2,0
17725.0,11,3439.08,2011-11-23 16:34:00,2011-03-17 19:47:00,16,312.64363636363635,250,0.043824701195219126,1,1
17727.0,1,1060.25,2011-11-24 17:06:00,2011-11-24 17:06:00,15,1060.25,0,1.0,2,0
17728.0,3,2876.01,2011-12-06 08:52:00,2011-09-14 11:39:00,4,958.6700000000001,82,0.03614457831325301,1,1
17730.0,13,5298.4800000000005,2011-12-06 15:43:00,2011-01-17 14:49:00,3,407.5753846153847,323,0.040123456790123455,1,1
17731.0,4,1240.11,2011-09-21 15:02:00,2011-06-09 14:18:00,79,310.0275,104,0.0380952380952381,2,0
17732.0,1,303.97,2010-12-02 09:29:00,2010-12-02 09:29:00,373,303.97,0,1.0,2,0
17733.0,2,692.19,2011-11-01 08:16:00,2011-03-23 09:54:00,39,346.095,222,0.008968609865470852,2,0
17734.0,3,700.63,2011-10-17 12:33:00,2011-04-20 10:04:00,54,233.54333333333332,180,0.016574585635359115,2,0
17735.0,19,13110.02,2011-12-07 16:47:00,2010-12-07 10:32:00,2,690.001052631579,365,0.05191256830601093,0,2
17736.0,3,377.44,2011-11-30 15:36:00,2011-08-18 14:33:00,9,125.81333333333333,104,0.02857142857142857,2,0
17737.0,2,168.24,2011-11-30 15:16:00,2011-10-12 14:42:00,9,84.12,49,0.04,2,0
17738.0,4,1879.05,2011-11-20 15:05:00,2011-03-02 16:26:00,19,469.7625,262,0.015209125475285171,1,1
17739.0,7,2791.35,2011-11-28 09:12:00,2010-12-14 14:26:00,12,398.7642857142857,348,0.02005730659025788,1,1
17742.0,2,355.11,2011-08-18 15:28:00,2011-01-11 10:04:00,113,177.555,219,0.00909090909090909,2,0
17744.0,6,2322.4,2011-12-06 12:11:00,2010-12-16 14:17:00,4,387.06666666666666,354,0.016901408450704224,1,1
17746.0,1,110.25,2011-04-13 14:31:00,2011-04-13 14:31:00,240,110.25,0,1.0,2,0
17747.0,1,71.4,2011-08-19 08:13:00,2011-08-19 08:13:00,113,71.4,0,1.0,2,0
17749.0,2,674.52,2011-06-14 15:45:00,2011-03-28 13:39:00,178,337.26,78,0.02531645569620253,2,0
17750.0,9,1797.57,2011-12-04 14:09:00,2011-06-28 15:44:00,5,199.73,158,0.05660377358490566,1,1
17752.0,1,80.64,2010-12-15 16:19:00,2010-12-15 16:19:00,359,80.64,0,1.0,2,0
17754.0,5,1772.26,2011-12-09 11:20:00,2011-03-24 13:54:00,1,354.452,259,0.019230769230769232,1,1
17758.0,8,3456.7,2011-11-20 14:45:00,2011-04-03 15:22:00,19,432.0875,230,0.03463203463203463,1,1
17759.0,3,834.99,2011-11-22 16:02:00,2011-06-23 13:35:00,17,278.33,152,0.0196078431372549,2,0
17760.0,2,287.59,2011-11-18 10:56:00,2010-12-01 15:08:00,22,143.795,351,0.005681818181818182,2,0
17761.0,1,712.78,2011-11-07 10:23:00,2011-11-07 10:23:00,33,712.78,0,1.0,2,0
17763.0,1,15.0,2011-03-21 14:25:00,2011-03-21 14:25:00,263,15.0,0,1.0,2,0
17764.0,2,818.82,2011-10-20 11:03:00,2011-05-12 16:11:00,51,409.41,160,0.012422360248447204,2,0
17765.0,3,371.88,2011-07-04 12:41:00,2011-03-28 11:58:00,159,123.96,98,0.030303030303030304,2,0
17767.0,1,271.2,2011-11-24 14:42:00,2011-11-24 14:42:00,15,271.2,0,1.0,2,0
17768.0,3,2273.1800000000003,2011-12-01 13:22:00,2011-06-26 13:46:00,8,757.7266666666668,157,0.0189873417721519,1,1
17769.0,10,3997.98,2011-11-27 11:18:00,2011-01-23 11:15:00,13,399.798,308,0.032362459546925564,1,1
17770.0,5,1143.27,2011-05-25 12:34:00,2011-03-02 13:35:00,199,228.654,83,0.05952380952380952,2,0
17771.0,2,245.81,2011-10-14 11:43:00,2011-01-20 14:13:00,57,122.905,266,0.00749063670411985,2,0
17772.0,2,182.77,2011-11-29 11:05:00,2011-11-29 10:57:00,11,91.385,0,2.0,2,0
17774.0,4,1225.41,2011-09-04 12:49:00,2011-02-07 13:13:00,97,306.3525,208,0.019138755980861243,2,0
17775.0,1,56.4,2011-03-30 10:50:00,2011-03-30 10:50:00,255,56.4,0,1.0,2,0
17777.0,3,665.86,2011-11-15 12:02:00,2011-08-31 14:35:00,25,221.95333333333335,75,0.039473684210526314,2,0
17779.0,3,658.57,2011-11-18 14:15:00,2011-07-19 12:19:00,21,219.52333333333334,122,0.024390243902439025,2,0
17781.0,2,188.02,2011-07-03 16:00:00,2011-03-31 19:54:00,159,94.01,93,0.02127659574468085,2,0
17783.0,2,283.47,2011-09-28 16:07:00,2011-04-06 10:07:00,72,141.735,175,0.011363636363636364,2,0
17785.0,1,131.94,2011-10-17 13:43:00,2011-10-17 13:43:00,53,131.94,0,1.0,2,0
17786.0,2,278.74,2011-09-15 12:51:00,2011-01-26 14:35:00,85,139.37,231,0.008620689655172414,2,0
17787.0,4,1865.19,2011-07-10 11:24:00,2010-12-03 13:43:00,153,466.2975,218,0.0182648401826484,1,1
17788.0,2,1117.9,2011-09-27 10:09:00,2011-08-02 10:38:00,74,558.95,55,0.03571428571428571,2,0
17789.0,1,225.9,2011-03-03 13:14:00,2011-03-03 13:14:00,281,225.9,0,1.0,2,0
17790.0,14,1965.55,2011-11-13 11:30:00,2010-12-10 10:47:00,27,140.39642857142857,338,0.04129793510324484,1,1
17791.0,1,106.1,2011-11-10 12:09:00,2011-11-10 12:09:00,30,106.1,0,1.0,2,0
17793.0,1,323.04,2011-11-14 14:24:00,2011-11-14 14:24:00,25,323.04,0,1.0,2,0
17795.0,2,350.39,2011-06-13 12:36:00,2011-03-20 12:02:00,180,175.195,85,0.023255813953488372,2,0
17796.0,4,697.9,2011-10-30 15:38:00,2010-12-05 12:23:00,40,174.475,329,0.012121212121212121,2,0
17797.0,3,780.43,2011-11-17 13:21:00,2011-06-10 11:29:00,22,260.1433333333333,160,0.018633540372670808,2,0
17799.0,10,3055.93,2011-11-17 15:16:00,2010-12-13 13:10:00,22,305.59299999999996,339,0.029411764705882353,1,1
17800.0,9,1199.01,2011-11-02 12:57:00,2011-01-09 13:50:00,37,133.22333333333333,296,0.030303030303030304,1,1
17802.0,3,1285.04,2011-09-18 14:56:00,2010-12-02 13:44:00,82,428.34666666666664,290,0.010309278350515464,2,0
17805.0,1,512.31,2011-09-27 11:49:00,2011-09-27 11:49:00,74,512.31,0,1.0,2,0
17806.0,1,546.04,2011-11-28 14:12:00,2011-11-28 14:12:00,11,546.04,0,1.0,2,0
17809.0,12,5411.91,2011-11-23 12:59:00,2010-12-01 09:41:00,16,450.9925,357,0.0335195530726257,1,1
17812.0,4,732.16,2011-11-27 11:47:00,2010-12-06 15:27:00,13,183.04,355,0.011235955056179775,2,0
17813.0,5,1770.88,2011-11-25 16:13:00,2011-09-29 15:57:00,14,354.17600000000004,57,0.08620689655172414,1,1
17816.0,4,36.56,2011-11-03 11:34:00,2010-12-09 14:10:00,37,9.14,328,0.0121580547112462,2,0
17817.0,3,387.68,2011-12-05 14:39:00,2011-03-07 17:30:00,4,129.22666666666666,272,0.01098901098901099,2,0
17819.0,7,3704.87,2011-09-29 10:52:00,2010-12-03 14:26:00,72,529.2671428571429,299,0.023333333333333334,1,1
17824.0,1,298.4,2011-10-19 14:14:00,2011-10-19 14:14:00,51,298.4,0,1.0,2,0
17827.0,5,1995.46,2011-12-04 15:00:00,2010-12-10 10:18:00,5,399.092,359,0.013888888888888888,1,1
17828.0,4,1820.09,2011-11-17 08:41:00,2011-06-08 08:31:00,23,455.0225,162,0.024539877300613498,1,1
